Species,Longitude,Latitude,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19
pyrocephalus,-100.41,19.07,244,158,65,1915,370,129,241,242,252,272,222,1035,211,3,104,627,15,263,41
pyrocephalus,-99.933,18.133,239,141,67,1640,351,141,210,235,234,262,220,997,230,2,110,640,15,55,22
pyrocephalus,-99.917,18.033,247,141,67,1628,357,147,210,244,241,270,228,1001,232,2,108,640,15,248,29
pyrocephalus,-99.916,18.033,254,143,66,1669,365,151,214,251,248,278,235,1000,226,2,107,636,14,251,29
pyrocephalus,-99.766,18,257,144,66,1685,367,152,215,255,250,281,237,920,195,2,105,572,14,240,28
pyrocephalus,-99.6,18.55,203,129,64,1517,309,110,199,205,186,224,185,1167,248,5,101,694,25,112,36
pyrocephalus,-99.6,17.3,252,138,74,1072,345,159,186,252,255,267,239,1492,346,3,110,957,18,342,48
pyrocephalus,-99.6,16.933,273,133,78,774,358,188,170,274,273,283,263,1237,327,2,114,812,8,270,15
pyrocephalus,-99.566,18.433,234,145,66,1738,350,131,219,237,229,259,213,1230,257,4,106,763,19,102,32
pyrocephalus,-99.55,18.433,234,145,66,1738,350,131,219,237,229,259,213,1230,257,4,106,763,19,102,32
pyrocephalus,-99.517,17.3,232,136,72,1153,325,137,188,233,234,247,216,1339,300,2,109,864,16,305,23
pyrocephalus,-99.516,17.3,232,136,72,1153,325,137,188,233,234,247,216,1339,300,2,109,864,16,305,23
pyrocephalus,-99.082,16.91,265,146,78,823,359,173,186,264,266,277,255,1728,447,3,112,1120,12,378,22
scalaris,-105.93,24.1,225,133,57,3090,337,105,232,250,209,260,181,876,221,6,93,532,25,333,133
scalaris,-105.8,23.77,186,122,58,2957,286,78,208,212,192,219,145,1064,264,8,91,650,45,398,134
scalaris,-105.73,23.73,121,125,59,2986,225,14,211,152,121,157,81,1361,302,11,85,795,64,723,211
scalaris,-105.55,24.1,126,134,59,3159,237,13,224,158,126,163,83,985,223,9,87,589,51,538,143
scalaris,-105.37417,23.790556,116,135,59,3264,229,1,228,151,93,157,73,961,196,8,82,541,53,520,137
scalaris,-105.366,23.783,116,135,59,3264,229,1,228,151,93,157,73,961,196,8,82,541,53,520,137
scalaris,-105.366,23.733,117,134,59,3234,228,2,226,152,115,157,74,1031,210,8,83,587,55,549,155
scalaris,-105.333,23.816,123,136,59,3316,237,7,230,159,101,164,79,872,182,8,85,502,45,480,120
scalaris,-105.31667,23.78333,118,136,59,3290,232,3,229,154,96,159,75,924,189,8,83,526,50,501,131
scalaris,-105.08,23.98,119,143,60,3309,238,0,238,153,98,160,75,814,188,7,94,516,42,453,96
scalaris,-105.066,24.866,162,181,62,3762,304,15,289,197,143,205,111,533,132,3,106,367,14,305,38
scalaris,-104.916,23.933,144,143,58,3407,264,20,244,176,125,183,97,693,157,5,94,441,30,382,82
scalaris,-104.9,21.45,212,143,66,2253,311,96,215,235,192,236,181,1254,328,3,118,886,10,842,53
scalaris,-104.86667,21.466667,215,144,66,2280,314,99,215,238,195,240,184,1253,351,2,119,900,12,844,60
scalaris,-104.85,23.95,152,142,58,3457,272,28,244,184,134,192,104,644,149,5,95,412,27,358,73
scalaris,-104.766,23.8,142,142,58,3424,261,18,243,174,123,182,95,723,162,5,92,456,32,397,86
scalaris,-104.75,21.5,196,147,65,2268,304,79,225,217,181,220,164,1083,285,3,112,751,20,707,73
scalaris,-104.68848,21.347446,212,152,65,2293,322,90,232,234,195,236,180,1063,287,3,116,740,18,723,60
scalaris,-104.683,21.483,211,150,65,2321,320,90,230,233,195,236,179,1078,300,3,116,754,18,725,69
scalaris,-104.64948,21.292856,208,153,65,2283,320,85,235,228,192,231,176,1019,273,4,116,705,20,451,58
scalaris,-104.583,24.15,180,153,58,3631,307,45,262,210,165,222,129,655,182,5,109,445,18,245,38
scalaris,-104.5,22.516,227,147,62,2943,337,100,237,252,232,258,185,806,223,4,110,548,14,352,53
scalaris,-104.29,23.414,133,148,60,3279,252,7,245,162,116,171,88,568,145,3,103,377,14,214,42
scalaris,-104.251,23.387,133,148,60,3279,252,7,245,162,116,171,88,568,145,3,103,377,14,214,42
scalaris,-104.25,23.448,141,150,60,3348,261,12,249,170,123,179,94,524,133,3,103,345,13,199,38
scalaris,-104.24,23.418,141,150,60,3348,261,12,249,170,123,179,94,524,133,3,103,345,13,199,38
scalaris,-104.24,23.398,142,149,60,3334,261,13,248,170,124,180,95,507,131,3,102,334,12,192,35
scalaris,-104.235,23.398,142,149,60,3334,261,13,248,170,124,180,95,507,131,3,102,334,12,192,35
scalaris,-104.219,23.419,141,150,60,3348,261,12,249,170,123,179,94,524,133,3,103,345,13,199,38
scalaris,-103.966,20.9,204,164,64,2203,331,77,254,223,196,228,172,898,247,4,117,636,18,446,35
scalaris,-103.839,21.901,151,150,62,2585,269,28,241,169,139,181,114,625,159,2,105,422,13,246,57
scalaris,-103.813,19.547,219,146,67,1644,324,108,216,229,210,237,195,759,178,3,102,485,15,316,39
scalaris,-103.737,19.956,155,137,61,2130,266,45,221,173,149,179,124,903,181,10,86,498,31,243,60
scalaris,-103.733,22.82,134,153,61,2949,254,7,247,158,120,168,93,543,140,3,101,345,14,215,56
scalaris,-103.699,20.111,139,130,58,2452,253,32,221,161,133,167,105,881,177,8,91,519,30,397,55
scalaris,-103.65,23.55,162,173,61,3497,297,17,280,191,146,202,113,568,132,4,96,357,18,220,51
scalaris,-103.616,19.716,153,138,63,1991,260,42,218,171,144,174,124,945,184,8,91,536,25,409,52
scalaris,-103.566,22.3,155,158,61,2896,278,23,255,177,142,188,114,535,140,2,101,347,12,203,55
scalaris,-103.566,20.733,186,160,62,2347,314,60,254,207,179,213,153,976,272,5,114,671,22,479,35
scalaris,-103.516,20.433,191,156,63,2285,314,68,246,212,183,217,158,818,212,5,108,541,20,405,33
scalaris,-103.5,22.25,173,168,62,3066,304,34,270,197,159,209,130,661,173,4,105,437,16,286,53
scalaris,-103.483,19.566,195,148,65,1811,302,76,226,207,185,214,168,728,165,2,101,463,10,307,41
scalaris,-103.466,19.75,194,150,64,1898,305,73,232,207,185,215,166,636,149,2,95,381,9,279,53
scalaris,-103.46,20.78,191,162,62,2405,320,62,258,212,184,218,157,971,267,5,115,670,21,471,37
scalaris,-103.183,20.283,198,139,62,2138,306,84,222,214,195,222,166,836,213,5,110,553,18,201,33
scalaris,-103.18,20.28,198,139,62,2138,306,84,222,214,195,222,166,836,213,5,110,553,18,201,33
scalaris,-103.066,19.9,161,151,63,2305,275,36,239,184,151,187,128,951,216,8,99,583,25,430,42
scalaris,-103.019,19.916,147,149,63,2307,260,24,236,170,137,173,114,957,215,6,99,581,23,435,38
scalaris,-102.916,20.516,185,167,63,2570,309,48,261,209,176,213,149,816,212,4,107,537,20,388,36
scalaris,-102.89,22.65,167,177,64,3021,299,23,276,192,154,201,125,422,98,4,92,258,14,172,44
scalaris,-102.833,21.883,165,167,63,2666,291,30,261,191,156,196,128,676,181,4,103,439,20,312,50
scalaris,-102.8,21.9,165,167,63,2666,291,30,261,191,156,196,128,676,181,4,103,439,20,312,50
scalaris,-102.733,19.983,183,153,63,2221,298,58,240,201,179,208,151,824,194,8,98,509,25,214,43
scalaris,-102.717,21.75,158,161,63,2542,280,27,253,181,149,186,121,701,190,4,103,454,21,324,49
scalaris,-102.716,19.983,183,153,63,2221,298,58,240,201,179,208,151,824,194,8,98,509,25,214,43
scalaris,-102.7,21.8,183,179,64,2862,317,39,278,204,174,216,143,654,165,4,102,413,20,291,40
scalaris,-102.683,20.183,194,151,62,2367,309,69,240,213,190,220,160,776,212,3,111,529,15,190,35
scalaris,-102.6,22.2,146,157,64,2485,264,20,244,162,137,174,110,631,152,7,96,390,27,266,52
scalaris,-102.583,21.683,182,178,64,2767,313,39,274,209,173,213,143,619,152,4,102,393,18,278,35
scalaris,-102.567,22.217,148,159,64,2491,267,21,246,164,139,176,112,627,149,7,94,385,27,263,52
scalaris,-102.433,19.966,184,162,63,2416,308,52,256,204,180,212,150,860,177,8,92,497,29,217,50
scalaris,-102.4,19.916,165,161,64,2360,284,33,251,181,157,191,131,985,195,8,90,563,34,416,53
scalaris,-102.3,19.95,189,168,64,2404,316,55,261,209,185,217,155,892,198,6,99,545,26,218,40
scalaris,-102.27,22.14,175,179,63,3135,309,27,282,200,164,210,131,454,102,4,92,271,18,193,37
scalaris,-102.133,19.983,180,169,64,2464,305,42,263,194,174,208,145,967,226,6,103,605,26,228,36
scalaris,-102.09,19.595,145,151,65,2024,259,27,232,158,140,168,116,1173,264,5,102,737,26,506,40
scalaris,-102.066,19.85,169,166,64,2326,291,34,257,182,164,195,136,1055,254,5,108,690,25,233,33
scalaris,-102.033,19.8,157,160,64,2232,276,29,247,170,152,182,125,1037,244,5,105,673,25,227,34
scalaris,-101.95,19.8,149,156,65,2153,267,27,240,162,146,174,119,1063,250,6,104,682,26,235,38
scalaris,-101.783,19.816,169,167,65,2279,291,36,255,181,168,195,137,863,201,5,103,552,25,188,35
scalaris,-101.71,19.56,158,157,65,2093,277,39,238,169,156,183,129,1033,241,7,103,665,26,219,45
scalaris,-101.7,19.53,160,156,66,2024,279,43,236,170,158,184,132,1030,239,7,104,662,26,218,45
scalaris,-101.7,19.47,142,146,66,1839,255,34,221,151,139,164,116,1207,274,7,102,766,30,262,48
scalaris,-101.666,19.733,159,159,65,2175,278,35,243,176,156,184,128,961,225,7,102,605,27,221,42
scalaris,-101.63854,19.51583,159,155,66,2035,277,43,234,168,156,183,130,1033,240,7,103,663,25,222,44
scalaris,-101.616,19.516,158,154,66,2041,277,44,233,168,155,183,130,1041,238,7,104,663,26,228,44
scalaris,-101.6,19.69,160,158,65,2152,280,38,242,177,158,185,130,964,224,7,102,607,27,225,42
scalaris,-101.55,19.633,164,159,65,2172,284,42,242,181,162,189,134,957,220,7,102,601,28,227,43
scalaris,-101.366,19.666,152,147,65,1875,267,43,224,159,152,176,126,1054,227,8,98,640,35,251,47
scalaris,-101.35,20.683,205,159,64,2290,320,75,245,217,202,231,172,691,163,5,104,441,23,162,26
scalaris,-101.35,19.683,167,153,65,2062,286,51,235,175,168,193,139,873,188,7,98,528,30,216,38
scalaris,-101.292,20.927,185,150,64,2319,298,64,234,205,163,211,152,673,145,6,99,413,25,170,28
scalaris,-101.2,19.883,181,159,65,2205,301,57,244,190,182,207,150,728,170,6,102,460,24,176,24
scalaris,-101.166,21.1,163,149,63,2298,279,46,233,176,162,190,131,717,144,9,93,418,36,190,39
scalaris,-101.1,19.683,171,146,63,1954,290,61,229,174,156,197,145,856,190,7,99,529,31,209,34
scalaris,-100.883,19.8,177,160,65,2172,298,53,245,188,175,202,146,739,170,6,102,466,23,175,30
scalaris,-100.833,19.9,174,154,64,2215,293,53,240,186,173,200,143,752,175,6,103,476,23,177,31
scalaris,-100.833,19.85,172,153,64,2160,289,52,237,183,170,197,141,777,177,6,102,488,25,184,34
scalaris,-100.8,25.3,162,149,58,3899,287,33,254,200,118,206,108,419,66,10,59,194,42,177,47
scalaris,-100.75,25.35,153,143,59,3535,270,30,240,187,113,193,104,438,69,11,59,205,44,187,49
scalaris,-100.72,25.066,179,160,58,4186,317,42,275,220,134,228,123,415,63,10,54,182,45,168,53
scalaris,-100.716,21.033,179,157,64,2405,297,55,242,199,157,205,145,515,103,7,88,292,30,143,31
scalaris,-100.65,19.583,127,140,68,1659,224,20,204,138,121,144,102,1412,304,11,95,841,55,621,64
scalaris,-100.63,25.45,137,136,60,3003,247,22,225,164,101,170,94,463,73,12,59,216,47,169,52
scalaris,-100.516,19.666,166,150,66,1918,274,49,225,178,160,186,138,914,193,8,91,533,36,401,49
scalaris,-100.45,25.233,109,137,64,2335,214,2,212,128,80,135,75,631,101,20,54,277,71,223,77
scalaris,-100.418,25.1,128,142,64,2495,236,16,220,149,97,155,92,547,81,18,52,234,64,198,69
scalaris,-100.39,19.42,181,145,67,1590,290,75,215,190,182,201,159,915,191,6,94,542,28,246,45
scalaris,-100.383,20.55,184,161,65,2470,304,58,246,205,161,212,149,572,116,5,91,335,27,175,28
scalaris,-100.37,19.49,175,145,66,1723,284,65,219,185,175,196,151,887,187,6,94,523,31,229,45
scalaris,-100.35,19.417,175,143,65,1689,285,68,217,185,177,197,152,908,192,6,95,537,29,236,44
scalaris,-100.35,19.416,163,144,65,1776,270,51,219,174,161,184,137,964,206,7,94,570,33,245,44
scalaris,-100.337,24.631,160,161,67,2736,275,35,240,190,130,191,122,412,55,16,42,148,57,144,64
scalaris,-100.333,19.433,159,147,65,1817,267,44,223,172,156,180,133,927,198,8,94,547,35,236,42
scalaris,-100.255,24.973,132,144,66,2312,238,20,218,151,104,157,98,591,94,21,52,249,70,209,74
scalaris,-100.24,24.682,169,159,66,2655,283,45,238,193,140,199,132,384,48,14,38,132,51,130,63
scalaris,-100.233,25.017,144,147,67,2313,248,30,218,164,117,170,111,588,97,20,51,244,71,202,77
scalaris,-100.233,25.016,144,147,67,2313,248,30,218,164,117,170,111,588,97,20,51,244,71,202,77
scalaris,-100.22,24.876,112,141,66,2141,217,6,211,129,86,136,81,677,112,23,54,288,79,238,84
scalaris,-100.161,25.369,201,133,52,4351,322,67,255,247,142,252,142,832,200,17,80,419,56,342,56
scalaris,-100.15833,19.13611,173,141,65,1676,278,64,214,179,172,194,149,1091,232,6,99,652,25,274,32
scalaris,-100.13,20.142,142,157,71,1622,252,32,220,153,120,161,120,765,172,9,92,446,35,212,35
scalaris,-100.076,24.827,180,154,65,2533,290,56,234,203,152,209,145,484,81,14,54,200,48,177,56
scalaris,-100.038,24.728,176,155,66,2472,285,53,232,198,149,204,142,492,77,15,52,200,50,184,58
scalaris,-99.995,24.592,157,154,68,2338,264,38,226,178,132,184,125,600,111,19,60,256,62,208,65
scalaris,-99.98,24.517,130,148,67,2143,236,18,218,147,105,154,99,696,129,22,59,297,76,244,77
scalaris,-99.976,20.389,174,170,66,2423,298,44,254,195,141,201,141,581,119,6,86,329,26,182,32
scalaris,-99.9,19.15,130,142,68,1562,227,21,206,141,114,147,107,1207,234,13,84,650,61,338,64
scalaris,-99.818,23.751,133,148,66,2282,243,20,223,150,108,158,100,719,138,17,65,312,69,272,70
scalaris,-99.816,19.3,129,145,69,1567,228,20,208,141,106,147,106,880,178,12,83,481,47,249,47
scalaris,-99.783,19.216,120,140,69,1464,216,15,201,127,99,137,99,945,181,11,85,515,47,274,47
scalaris,-99.766,19.116,61,122,73,941,146,-21,167,65,48,73,48,1245,258,19,86,694,61,361,61
scalaris,-99.733,19.433,140,150,67,1881,242,20,222,155,112,160,112,833,167,10,84,464,41,242,41
scalaris,-99.68077,22.460152,194,149,60,3187,313,65,248,217,162,228,149,689,156,11,85,362,42,269,42
scalaris,-99.668,23.301,176,152,62,3088,292,48,244,209,144,209,132,549,99,10,67,244,50,244,50
scalaris,-99.6,22.4,204,147,59,3316,322,74,248,228,170,239,157,633,154,10,88,340,38,254,42
scalaris,-99.597,20.305,139,154,68,1961,250,25,225,154,113,161,111,746,168,9,86,423,34,226,42
scalaris,-99.503,22.398,192,145,59,3201,310,67,243,215,160,227,147,868,198,12,87,468,48,348,48
scalaris,-99.444,21.286,215,149,61,3064,332,89,243,237,187,247,172,966,232,12,90,525,40,377,44
scalaris,-99.408,20.792,154,149,66,2230,266,41,225,167,124,179,123,860,172,13,80,441,50,246,59
scalaris,-99.389,20.791,169,156,66,2285,284,51,233,183,138,194,137,672,124,10,76,332,41,208,49
scalaris,-99.37,19.31,114,147,70,1493,214,5,209,124,94,132,93,1251,261,11,94,735,44,355,52
scalaris,-99.366,23.233,177,142,60,3078,288,53,235,202,133,210,133,803,164,12,81,403,52,351,52
scalaris,-99.36,19.3,114,147,70,1493,214,5,209,124,94,132,93,1251,261,11,94,735,44,355,52
scalaris,-99.316,23.178,178,141,60,3084,288,54,234,203,134,211,134,851,176,12,84,441,53,378,53
scalaris,-99.316,19.266,97,140,71,1291,193,-3,196,102,80,113,79,1171,234,11,91,676,42,331,48
scalaris,-99.316,19.05,118,146,70,1468,216,8,208,128,97,135,97,1363,285,10,97,817,46,381,46
scalaris,-99.31,23.176,178,141,60,3084,288,54,234,203,134,211,134,851,176,12,84,441,53,378,53
scalaris,-99.251,20.272,168,163,68,2236,283,44,239,188,138,192,136,510,94,7,74,256,28,178,34
scalaris,-99.248,19.162,105,144,71,1338,203,1,202,111,87,121,87,1268,260,10,94,742,40,359,48
scalaris,-99.233,19.233,118,151,70,1540,220,5,215,129,96,136,96,1205,249,9,95,710,38,343,45
scalaris,-99.227,18.854,228,154,69,1678,342,120,222,233,220,250,206,938,204,4,101,559,21,277,36
scalaris,-99.217,20.667,142,143,66,2099,251,35,216,153,115,167,113,799,160,11,81,404,44,241,55
scalaris,-99.208,19.398,159,168,69,2080,273,30,243,178,130,182,130,754,161,6,94,442,22,215,27
scalaris,-99.173,21.26,181,143,63,2543,291,67,224,198,156,207,145,1348,328,25,82,703,85,333,97
scalaris,-99.166,19.383,160,171,70,2040,274,30,244,178,131,181,131,677,139,6,91,390,21,201,21
scalaris,-99.159,19.463,158,169,69,2059,270,27,243,176,128,179,128,686,141,6,92,399,23,311,23
scalaris,-99.15,20.130556,166,165,69,2041,279,41,238,184,138,187,137,515,98,6,78,267,24,178,33
scalaris,-99.149,19.275,158,173,69,2072,273,23,250,175,128,179,128,840,178,6,94,492,25,240,25
scalaris,-99.128,21.292,165,138,63,2413,273,57,216,181,143,191,131,1467,351,28,82,766,97,356,107
scalaris,-99.1,19.25,150,171,68,2028,265,17,248,167,121,172,121,851,176,7,94,498,27,249,27
scalaris,-99.1,18.983,195,156,73,1328,301,90,211,201,187,213,178,965,203,5,104,591,18,273,26
scalaris,-99.049,19.343,159,175,70,2053,274,24,250,177,129,180,129,633,129,5,89,361,21,194,21
scalaris,-99.016,19.466,156,176,70,2037,271,20,251,174,127,177,127,572,115,6,86,320,22,267,22
scalaris,-99.005,20.369,164,159,67,2175,278,42,236,178,135,188,134,469,85,8,72,216,28,167,35
scalaris,-98.95,19.5,154,180,70,2063,272,15,257,173,124,175,124,583,119,5,86,326,20,185,20
scalaris,-98.9,19.266,157,174,70,1901,272,24,248,172,129,177,129,642,136,6,89,373,22,201,22
scalaris,-98.866,19.683,149,182,70,1943,269,10,259,166,122,170,122,592,108,6,79,315,23,196,23
scalaris,-98.766,19.116,143,162,70,1632,252,21,231,151,119,161,119,949,185,8,92,542,27,285,27
scalaris,-98.7,19.35,102,153,72,1407,204,-6,210,112,83,118,82,963,177,10,85,529,33,315,39
scalaris,-98.65,20.183,136,133,66,1672,237,36,201,139,115,157,114,892,176,14,76,438,49,273,65
scalaris,-98.616,19.033,58,130,73,964,147,-29,176,62,45,70,45,1189,230,12,85,650,43,366,43
scalaris,-98.602,20.109,121,131,67,1597,218,23,195,125,101,141,100,816,141,17,68,381,53,256,68
scalaris,-98.577,20.219,151,145,66,1894,259,42,217,159,126,174,125,759,157,9,78,377,36,245,49
scalaris,-98.466,20.416,129,125,65,1741,227,36,191,133,108,151,106,1191,258,21,78,604,72,314,104
scalaris,-98.466,20.083,137,144,67,1731,243,29,214,143,115,159,114,614,111,10,71,290,38,204,45
scalaris,-98.433,18.9,196,167,75,1362,305,84,221,203,177,213,177,879,175,4,94,491,21,273,21
scalaris,-98.371,20.324,143,133,65,1856,245,42,203,149,119,166,118,970,209,16,78,498,58,258,80
scalaris,-98.366,20.383,159,134,64,2198,261,53,208,173,140,184,129,1351,270,29,75,689,99,325,140
scalaris,-98.36,20.35,139,130,65,1858,240,41,199,146,127,163,114,1103,239,19,78,568,68,282,97
scalaris,-98.317,20.3,130,129,66,1747,229,34,195,135,119,152,107,1094,231,21,76,551,71,283,100
scalaris,-98.316,20.3,130,129,66,1747,229,34,195,135,119,152,107,1094,231,21,76,551,71,283,100
scalaris,-98.316,20.183,149,141,66,1864,254,43,211,156,124,171,123,757,157,13,75,380,45,216,58
scalaris,-98.216,20.15,141,141,67,1805,246,36,210,147,128,163,116,877,179,16,77,447,53,232,74
scalaris,-98.2,19.05,166,155,69,1775,273,51,222,179,141,186,141,836,167,6,89,450,22,278,22
scalaris,-98.183,20.166,144,140,66,1828,248,39,209,151,130,166,119,1143,239,20,79,597,69,271,105
scalaris,-98.166,20.2,154,134,65,2042,253,49,204,165,135,177,126,1676,317,33,78,886,113,374,170
scalaris,-98.15,20.15,146,138,66,1875,249,41,208,154,131,169,120,1519,315,28,80,801,96,331,148
scalaris,-98.133,20.133,146,138,66,1875,249,41,208,154,131,169,120,1519,315,28,80,801,96,331,148
scalaris,-98.116,20.166,151,135,66,1977,250,46,204,161,134,174,124,1663,326,32,79,882,109,364,168
scalaris,-97.85,18.85,183,168,71,1839,297,61,236,196,157,203,157,640,138,5,84,309,21,254,21
scalaris,-97.616,19.316,158,165,72,1886,265,36,229,176,130,177,130,480,87,4,75,226,19,193,19
scalaris,-97.283,19.583,133,136,68,1836,231,32,199,144,108,154,108,456,98,11,68,201,36,149,43
scalaris,-97.266,19.55,133,136,68,1836,231,32,199,144,108,154,108,456,98,11,68,201,36,149,43
scalaris,-97.15,18.866,183,125,67,1821,273,87,186,196,166,203,157,1585,297,29,81,837,93,436,98
scalaris,-97.066,19.616,120,125,67,1789,212,27,185,129,106,140,95,1206,270,29,75,619,93,276,137
siniferus,-103.7,18.666,262,126,71,1696,337,160,177,280,240,280,238,1015,285,2,112,683,8,542,22
siniferus,-103.666,18.7,261,127,71,1658,335,158,177,278,240,279,238,995,270,2,112,667,8,541,23
siniferus,-103.666,18.633,256,126,73,1553,326,155,171,272,237,273,234,1001,274,2,110,672,7,530,24
siniferus,-103.633,18.65,256,126,73,1553,326,155,171,272,237,273,234,1001,274,2,110,672,7,530,24
siniferus,-103.6,18.51667,263,124,71,1634,337,164,173,281,242,281,241,1061,297,2,113,725,8,569,21
siniferus,-103.583,18.533,257,123,73,1516,326,158,168,272,238,273,235,1023,279,2,110,690,7,545,25
siniferus,-103.55,18.533,257,123,73,1516,326,158,168,272,238,273,235,1023,279,2,110,690,7,545,25
siniferus,-103.5,18.5,257,123,73,1472,326,158,168,271,239,272,236,1030,270,2,109,688,10,559,30
siniferus,-103.483,18.5,257,123,73,1472,326,158,168,271,239,272,236,1030,270,2,109,688,10,559,30
siniferus,-103.333,18.266,263,120,73,1449,330,166,164,277,245,278,242,973,255,1,110,665,9,540,29
siniferus,-103.3,18.35,250,121,71,1377,322,153,169,263,235,264,230,1015,264,1,107,674,8,548,37
siniferus,-102.93,18.18,262,123,73,1331,334,166,168,275,248,276,243,1084,297,1,113,757,4,596,31
siniferus,-102.85,18.116,271,121,73,1346,340,175,165,284,255,285,252,1062,276,1,112,734,6,599,25
siniferus,-102.85,18.11,271,121,73,1346,340,175,165,284,255,285,252,1062,276,1,112,734,6,599,25
siniferus,-102.79,18.09,267,122,73,1327,338,171,167,280,252,281,248,1107,289,1,113,769,5,624,26
siniferus,-102.6,18.05,268,123,73,1301,340,172,168,281,253,282,250,1090,279,1,112,746,6,618,24
siniferus,-102.316,18.033,272,122,73,1251,343,178,165,284,257,285,254,1056,259,2,107,690,14,599,26
